,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_xgbregressor__n_estimators,param_xgbregressor__min_child_weight,param_xgbregressor__max_samples,param_xgbregressor__max_depth,param_xgbregressor__importance_type,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
10,156.93622665405275,14.885841175445483,1.249072551727295,0.06851217591234933,830,10,820,250,weight,"{'xgbregressor__n_estimators': 830, 'xgbregressor__min_child_weight': 10, 'xgbregressor__max_samples': 820, 'xgbregressor__max_depth': 250, 'xgbregressor__importance_type': 'weight'}",0.8179096350694699,0.8080964942256005,0.7443672945957647,0.7710487743169974,0.8035197619009932,0.7889883920217652,0.027296852561119227,17
11,83.43336901664733,4.112962346170834,0.9349019527435303,0.029897641102813503,300,7,900,440,weight,"{'xgbregressor__n_estimators': 300, 'xgbregressor__min_child_weight': 7, 'xgbregressor__max_samples': 900, 'xgbregressor__max_depth': 440, 'xgbregressor__importance_type': 'weight'}",0.8287917228008168,0.8186153084628944,0.7462251123956702,0.7815298860347013,0.8284540490529178,0.8007232157494002,0.03229673159984506,13
12,121.9857280254364,13.40015867166725,1.175670862197876,0.11302857818726161,840,8,130,540,total_gain,"{'xgbregressor__n_estimators': 840, 'xgbregressor__min_child_weight': 8, 'xgbregressor__max_samples': 130, 'xgbregressor__max_depth': 540, 'xgbregressor__importance_type': 'total_gain'}",0.8565826793147256,0.820653446674635,0.755853474201891,0.7785405041563043,0.8038355763884285,0.8030931361471969,0.03465390122335367,12
13,53.38403196334839,2.8090494744629337,0.8327749729156494,0.021566086329355822,520,4,490,810,total_gain,"{'xgbregressor__n_estimators': 520, 'xgbregressor__min_child_weight': 4, 'xgbregressor__max_samples': 490, 'xgbregressor__max_depth': 810, 'xgbregressor__importance_type': 'total_gain'}",0.8252048022316786,0.8585632615092471,0.7585419918401981,0.7890368526190511,0.8006687223422819,0.8064031261084914,0.033761936452099274,6
14,37.81730065345764,0.9907620247338614,0.7596813201904297,0.034803773517127046,800,2,590,540,cover,"{'xgbregressor__n_estimators': 800, 'xgbregressor__min_child_weight': 2, 'xgbregressor__max_samples': 590, 'xgbregressor__max_depth': 540, 'xgbregressor__importance_type': 'cover'}",0.6017506144215157,0.878873267626023,0.7267151498413493,0.7647024518932405,0.8163570000766822,0.7576796967717622,0.09322328949166755,24
15,23.911970710754396,0.7568616013237255,0.6958427906036377,0.041505090662689856,580,1,660,1090,cover,"{'xgbregressor__n_estimators': 580, 'xgbregressor__min_child_weight': 1, 'xgbregressor__max_samples': 660, 'xgbregressor__max_depth': 1090, 'xgbregressor__importance_type': 'cover'}",0.6843237434148346,0.874864732571507,0.6770022624729457,0.7778325737520835,0.8257222670106052,0.7679491158443952,0.07762847658968469,19
16,27.253591871261598,0.9114561825611446,0.7835239887237548,0.0496800906637346,130,2,100,180,total_gain,"{'xgbregressor__n_estimators': 130, 'xgbregressor__min_child_weight': 2, 'xgbregressor__max_samples': 100, 'xgbregressor__max_depth': 180, 'xgbregressor__importance_type': 'total_gain'}",0.601750597906626,0.8788705783216297,0.7267151448492355,0.7647024433656628,0.8163569837947702,0.7576791496475849,0.09322259393526462,30
17,104.04404835700988,4.430884284121827,1.0053187370300294,0.016875655780409397,260,10,1090,780,total_gain,"{'xgbregressor__n_estimators': 260, 'xgbregressor__min_child_weight': 10, 'xgbregressor__max_samples': 1090, 'xgbregressor__max_depth': 780, 'xgbregressor__importance_type': 'total_gain'}",0.8176037864861805,0.8083519192553037,0.7461302500971969,0.7678183158227927,0.8035818206783009,0.788697218467955,0.027171027557072697,18
18,131.9883002758026,11.54900088903551,1.1469438552856446,0.10092924900244195,790,9,130,780,total_cover,"{'xgbregressor__n_estimators': 790, 'xgbregressor__min_child_weight': 9, 'xgbregressor__max_samples': 130, 'xgbregressor__max_depth': 780, 'xgbregressor__importance_type': 'total_cover'}",0.8238437185332649,0.8313215327534373,0.7497280239607754,0.7745543473392729,0.8230113873741267,0.8004918019921755,0.032411814958812554,15
19,49.82006359100342,2.169878085414413,0.8189138412475586,0.02633582875282822,340,4,400,1080,total_gain,"{'xgbregressor__n_estimators': 340, 'xgbregressor__min_child_weight': 4, 'xgbregressor__max_samples': 400, 'xgbregressor__max_depth': 1080, 'xgbregressor__importance_type': 'total_gain'}",0.8252048022068048,0.858563259317347,0.7585419929994903,0.7890368521119896,0.8006687211881478,0.806403125564756,0.03376193553474387,8
20,82.89658780097962,3.319269015355461,1.000229549407959,0.05972745956083429,200,8,530,1060,gain,"{'xgbregressor__n_estimators': 200, 'xgbregressor__min_child_weight': 8, 'xgbregressor__max_samples': 530, 'xgbregressor__max_depth': 1060, 'xgbregressor__importance_type': 'gain'}",0.8554845118951124,0.8221001199852174,0.7588827219151467,0.7785000604617667,0.8037114587713139,0.8037357746057114,0.03365655712500164,11
21,41.71076021194458,2.354433914830023,0.7774250984191895,0.013010073882828998,410,3,360,840,weight,"{'xgbregressor__n_estimators': 410, 'xgbregressor__min_child_weight': 3, 'xgbregressor__max_samples': 360, 'xgbregressor__max_depth': 840, 'xgbregressor__importance_type': 'weight'}",0.8254228751186369,0.865915876953918,0.739569685063171,0.7917753037815262,0.8078842805455051,0.8061136042925515,0.041439051865705366,10
22,50.7130362033844,1.4855751137946889,0.8149295806884765,0.03804382332680934,930,3,340,350,gain,"{'xgbregressor__n_estimators': 930, 'xgbregressor__min_child_weight': 3, 'xgbregressor__max_samples': 340, 'xgbregressor__max_depth': 350, 'xgbregressor__importance_type': 'gain'}",0.8254228853493318,0.8659158810261647,0.7395696825444108,0.7917753064397782,0.8078842902676298,0.806113609125463,0.04143905470257044,9
23,37.887534093856814,2.0456535304521157,0.7819146156311035,0.032622940779514685,770,2,610,900,cover,"{'xgbregressor__n_estimators': 770, 'xgbregressor__min_child_weight': 2, 'xgbregressor__max_samples': 610, 'xgbregressor__max_depth': 900, 'xgbregressor__importance_type': 'cover'}",0.6017506137849271,0.87887326738548,0.7267151496486136,0.7647024515668461,0.816356999447007,0.7576796963665748,0.09322328957070047,25
24,30.052883291244505,0.9707638019812983,0.7140967845916748,0.03519671313028977,930,1,320,30,total_gain,"{'xgbregressor__n_estimators': 930, 'xgbregressor__min_child_weight': 1, 'xgbregressor__max_samples': 320, 'xgbregressor__max_depth': 30, 'xgbregressor__importance_type': 'total_gain'}",0.6843722692059699,0.8745059169544206,0.6759167949223588,0.7764267918773025,0.8251435966151596,0.7672730739150422,0.07765331120979467,22
25,51.91254711151123,2.2287189037937103,0.8477343559265137,0.026768386291228432,360,4,1090,310,total_gain,"{'xgbregressor__n_estimators': 360, 'xgbregressor__min_child_weight': 4, 'xgbregressor__max_samples': 1090, 'xgbregressor__max_depth': 310, 'xgbregressor__importance_type': 'total_gain'}",0.8252048022089279,0.8585632595603645,0.7585419928702684,0.7890368521684521,0.80066872129375,0.8064031256203525,0.03376193563731111,7
26,35.657626152038574,1.5039032166472106,0.8034586429595947,0.039865907054070455,610,2,630,210,total_gain,"{'xgbregressor__n_estimators': 610, 'xgbregressor__min_child_weight': 2, 'xgbregressor__max_samples': 630, 'xgbregressor__max_depth': 210, 'xgbregressor__importance_type': 'total_gain'}",0.6017506103679957,0.8788732659552729,0.7267151486745904,0.7647024497850167,0.8163569961112629,0.7576796941788277,0.09322328995983381,27
27,79.6206690311432,2.5513723604372935,0.7494020462036133,0.15232992160023956,880,6,730,740,cover,"{'xgbregressor__n_estimators': 880, 'xgbregressor__min_child_weight': 6, 'xgbregressor__max_samples': 730, 'xgbregressor__max_depth': 740, 'xgbregressor__importance_type': 'cover'}",0.8436554929456388,0.8667895007288158,0.7768243570821994,0.8064938377916228,0.778276998524923,0.81440803741464,0.03572072481970762,3
28,71.12451581954956,1.3007766944845496,0.7603691101074219,0.13090547592111054,990,5,380,690,gain,"{'xgbregressor__n_estimators': 990, 'xgbregressor__min_child_weight': 5, 'xgbregressor__max_samples': 380, 'xgbregressor__max_depth': 690, 'xgbregressor__importance_type': 'gain'}",0.8452418871057905,0.866665331680194,0.777557255975012,0.8074972981869042,0.7841792633817439,0.8162282072659289,0.034596251786031235,1
29,49.709761190414426,14.39050194756926,0.5461606979370117,0.1640129274011327,880,5,210,160,total_gain,"{'xgbregressor__n_estimators': 880, 'xgbregressor__min_child_weight': 5, 'xgbregressor__max_samples': 210, 'xgbregressor__max_depth': 160, 'xgbregressor__importance_type': 'total_gain'}",0.8452418871582175,0.8666653334286668,0.777557255900763,0.8074972980720866,0.7841792613491374,0.8162282071817742,0.0345962527036201,2
